Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;1;3617;100;24;24;0;1;99,97;3485;131;46;57;19;9;8;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;2;6246;100;24;24;0;1;99,98;5791;454;132;211;96;15;15;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;3;11329;100;24;24;0;1;99,99;9873;1455;410;565;376;104;100;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;4;8268;100;24;24;0;1;99,99;7061;1206;558;363;245;40;40;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;Totalt i retning Breivikatunnelen;14514;100;24;24;0;2;99,99;12852;1660;690;574;341;55;55;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;Totalt i retning RITØ;14946;100;24;24;0;2;99,99;13358;1586;456;622;395;113;108;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-12T00:00+02:00;2022-10-13T00:00+02:00;12.10.2022;Totalt;29460;100;24;24;0;4;99,99;26210;3246;1146;1196;736;168;163;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;1;3714;100;24;24;0;0;100;3590;124;53;48;17;6;6;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;2;6287;100;24;24;0;0;100;5818;469;130;231;92;16;16;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;3;11246;100;24;24;0;4;99,96;9872;1370;428;581;275;86;81;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;4;8499;100;24;24;0;1;99,99;7302;1196;604;385;165;42;40;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;Totalt i retning Breivikatunnelen;14786;100;24;24;0;1;99,99;13120;1665;734;616;257;58;56;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;Totalt i retning RITØ;14960;100;24;24;0;4;99,97;13462;1494;481;629;292;92;87;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-13T00:00+02:00;2022-10-14T00:00+02:00;13.10.2022;Totalt;29746;100;24;24;0;5;99,98;26582;3159;1215;1245;549;150;143;7
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;1;3327;100;24;24;0;0;100;3220;107;43;51;10;3;3;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;2;6045;100;24;24;0;0;100;5603;442;128;234;70;10;10;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;3;10740;100;24;24;0;2;99,98;9413;1325;412;542;284;87;85;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;4;7803;100;24;24;0;0;100;6641;1162;566;390;169;37;37;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;Totalt i retning Breivikatunnelen;13848;100;24;24;0;0;100;12244;1604;694;624;239;47;47;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;Totalt i retning RITØ;14067;100;24;24;0;2;99,99;12633;1432;455;593;294;90;88;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-14T00:00+02:00;2022-10-15T00:00+02:00;14.10.2022;Totalt;27915;100;24;24;0;2;99,99;24877;3036;1149;1217;533;137;135;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;1;1824;100;24;24;0;1;99,95;1788;35;12;20;1;2;2;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;2;3611;100;24;24;0;0;100;3504;107;31;57;16;3;3;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;3;5877;100;24;24;0;0;100;5510;367;102;121;117;27;25;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;4;4032;100;24;24;0;0;100;3713;319;137;87;90;5;4;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;Totalt i retning Breivikatunnelen;7643;100;24;24;0;0;100;7217;426;168;144;106;8;7;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;Totalt i retning RITØ;7701;100;24;24;0;1;99,99;7298;402;114;141;118;29;27;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-15T00:00+02:00;2022-10-16T00:00+02:00;15.10.2022;Totalt;15344;100;24;24;0;1;99,99;14515;828;282;285;224;37;34;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;1;1310;100;24;24;0;0;100;1289;21;7;12;2;0;0;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;2;2842;100;24;24;0;0;100;2750;92;30;42;15;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;3;5456;100;24;24;0;0;100;5016;440;90;89;232;29;29;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;4;3584;100;24;24;0;0;100;3219;365;114;56;188;7;7;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;Totalt i retning Breivikatunnelen;6426;100;24;24;0;0;100;5969;457;144;98;203;12;12;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;Totalt i retning RITØ;6766;100;24;24;0;0;100;6305;461;97;101;234;29;29;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-16T00:00+02:00;2022-10-17T00:00+02:00;16.10.2022;Totalt;13192;100;24;24;0;0;100;12274;918;241;199;437;41;41;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;1;3681;100;24;24;0;2;99,95;3535;144;61;61;10;12;12;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;2;6439;100;24;24;0;1;99,98;5910;528;158;270;87;13;13;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;3;11474;100;24;24;0;5;99,96;9934;1535;479;661;294;101;98;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;4;8147;100;24;24;0;0;100;6897;1250;616;432;157;45;41;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;Totalt i retning Breivikatunnelen;14584;100;24;24;0;1;99,99;12805;1778;774;702;244;58;54;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;Totalt i retning RITØ;15157;100;24;24;0;7;99,95;13471;1679;540;722;304;113;110;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-17T00:00+02:00;2022-10-18T00:00+02:00;17.10.2022;Totalt;29741;100;24;24;0;8;99,97;26276;3457;1314;1424;548;171;164;7
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;1;3209;100;24;24;0;0;100;3098;111;41;51;14;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;2;5907;100;24;24;0;0;100;5441;466;151;232;65;18;18;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;3;11181;100;24;24;0;3;99,97;9788;1390;450;558;293;89;83;6
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;4;8190;100;24;24;0;2;99,98;7037;1151;572;387;158;34;32;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;Totalt i retning Breivikatunnelen;14097;100;24;24;0;2;99,99;12478;1617;723;619;223;52;50;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;Totalt i retning RITØ;14390;100;24;24;0;3;99,98;12886;1501;491;609;307;94;88;6
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-18T00:00+02:00;2022-10-19T00:00+02:00;18.10.2022;Totalt;28487;100;24;24;0;5;99,98;25364;3118;1214;1228;530;146;138;8
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;1;3330;100;24;24;0;2;99,94;3226;102;38;48;7;9;9;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;2;5858;100;24;24;0;2;99,97;5408;448;138;208;87;15;15;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;3;11041;100;24;24;0;4;99,96;9636;1401;427;576;300;98;93;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;4;8049;100;24;24;0;0;100;6884;1165;572;369;183;41;40;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;Totalt i retning Breivikatunnelen;13906;100;24;24;0;2;99,99;12291;1613;710;577;270;56;55;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;Totalt i retning RITØ;14372;100;24;24;0;6;99,96;12863;1503;465;624;307;107;102;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-19T00:00+02:00;2022-10-20T00:00+02:00;19.10.2022;Totalt;28278;100;24;24;0;8;99,97;25154;3116;1175;1201;577;163;157;6
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;1;3434;100;24;24;0;0;100;3311;123;49;54;14;6;5;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;2;6031;100;24;24;0;0;100;5539;492;158;241;78;15;15;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;3;10966;100;24;24;0;10;99,91;9544;1412;442;588;281;101;93;8
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;4;8012;100;24;24;0;0;100;6867;1145;563;369;174;39;39;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;Totalt i retning Breivikatunnelen;14042;100;24;24;0;0;100;12405;1637;721;610;252;54;54;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;Totalt i retning RITØ;14401;100;24;24;0;10;99,93;12856;1535;491;642;295;107;98;9
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-20T00:00+02:00;2022-10-21T00:00+02:00;20.10.2022;Totalt;28443;100;24;24;0;10;99,96;25261;3172;1212;1252;547;161;152;9
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;1;3278;100;24;24;0;0;100;3155;123;44;61;10;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;2;5840;100;24;24;0;0;100;5434;406;118;214;69;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;3;10415;100;24;24;0;1;99,99;9109;1305;426;521;289;69;68;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;4;7592;100;24;24;0;1;99,99;6497;1094;511;384;166;33;32;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;Totalt i retning Breivikatunnelen;13431;100;24;24;0;1;99,99;11930;1500;629;598;235;38;37;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;Totalt i retning RITØ;13694;100;24;24;0;1;99,99;12265;1428;470;582;299;77;76;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-21T00:00+02:00;2022-10-22T00:00+02:00;21.10.2022;Totalt;27125;100;24;24;0;2;99,99;24195;2928;1099;1180;534;115;113;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;1;1831;100;24;24;0;0;100;1793;38;13;21;4;0;0;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;2;3585;100;24;24;0;0;100;3489;96;33;44;17;2;2;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;3;5506;100;24;24;0;0;100;5125;381;119;83;161;18;16;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;4;3798;100;24;24;0;0;100;3456;342;145;62;128;7;7;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;Totalt i retning Breivikatunnelen;7383;100;24;24;0;0;100;6945;438;178;106;145;9;9;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;Totalt i retning RITØ;7337;100;24;24;0;0;100;6918;419;132;104;165;18;16;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-22T00:00+02:00;2022-10-23T00:00+02:00;22.10.2022;Totalt;14720;100;24;24;0;0;100;13863;857;310;210;310;27;25;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;1;1251;100;24;24;0;0;100;1232;19;6;7;5;1;1;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;2;2529;100;24;24;0;0;100;2457;72;21;27;20;4;4;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;3;4903;100;24;24;0;0;100;4550;353;98;61;164;30;30;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;4;3377;100;24;24;0;0;100;3065;312;120;43;144;5;4;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;Totalt i retning Breivikatunnelen;5906;100;24;24;0;0;100;5522;384;141;70;164;9;8;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;Totalt i retning RITØ;6154;100;24;24;0;0;100;5782;372;104;68;169;31;31;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-23T00:00+02:00;2022-10-24T00:00+02:00;23.10.2022;Totalt;12060;100;24;24;0;0;100;11304;756;245;138;333;40;39;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;1;3334;100;24;24;0;0;100;3209;125;44;66;7;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;2;5838;100;24;24;0;2;99,97;5424;412;121;211;69;11;11;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;3;11010;100;24;24;0;5;99,95;9663;1342;445;522;273;102;99;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;4;7984;100;24;24;0;0;100;6803;1181;613;364;167;37;37;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;Totalt i retning Breivikatunnelen;13821;100;24;24;0;2;99,99;12226;1593;734;575;236;48;48;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;Totalt i retning RITØ;14345;100;24;24;0;5;99,97;12873;1467;489;588;280;110;107;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-24T00:00+02:00;2022-10-25T00:00+02:00;24.10.2022;Totalt;28166;100;24;24;0;7;99,98;25099;3060;1223;1163;516;158;155;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;1;3377;100;24;24;0;1;99,97;3266;110;44;49;12;5;5;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;2;5732;100;24;24;0;0;100;5332;400;136;173;79;12;12;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;3;10535;100;24;24;0;5;99,95;9262;1268;426;488;276;78;74;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;4;7677;100;24;24;0;0;100;6597;1080;547;346;156;31;27;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;Totalt i retning Breivikatunnelen;13410;100;24;24;0;1;99,99;11929;1480;683;519;235;43;39;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;Totalt i retning RITØ;13911;100;24;24;0;5;99,96;12528;1378;470;537;288;83;79;4
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-25T00:00+02:00;2022-10-26T00:00+02:00;25.10.2022;Totalt;27321;100;24;24;0;6;99,98;24457;2858;1153;1056;523;126;118;8
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;1;3213;100;24;24;0;1;99,97;3095;117;46;56;4;11;11;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;2;5837;100;24;24;0;0;100;5379;458;143;224;72;19;19;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;3;10751;100;24;24;0;3;99,97;9446;1302;416;540;253;93;88;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;4;7932;100;24;24;0;3;99,96;6832;1097;567;342;154;34;31;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt i retning Breivikatunnelen;13769;100;24;24;0;3;99,98;12211;1555;710;566;226;53;50;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt i retning RITØ;13964;100;24;24;0;4;99,97;12541;1419;462;596;257;104;99;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-26T00:00+02:00;2022-10-27T00:00+02:00;26.10.2022;Totalt;27733;100;24;24;0;7;99,97;24752;2974;1172;1162;483;157;149;8
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;1;3317;100;24;24;0;0;100;3184;133;41;67;11;14;13;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;2;5838;100;24;24;0;2;99,97;5391;445;130;227;73;15;15;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;3;10637;100;24;24;0;4;99,96;9309;1324;413;541;267;103;96;7
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;4;7625;100;24;24;0;0;100;6510;1115;556;352;159;48;45;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning Breivikatunnelen;13462;100;24;24;0;1;99,99;11902;1559;686;579;232;62;59;3
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt i retning RITØ;13955;100;24;24;0;5;99,96;12492;1458;454;608;278;118;110;8
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-27T00:00+02:00;2022-10-28T00:00+02:00;27.10.2022;Totalt;27417;100;24;24;0;6;99,98;24394;3017;1140;1187;510;180;169;11
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;1;3314;100;24;24;0;1;99,97;3177;136;45;74;14;3;3;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;2;5611;100;24;24;0;64;98,86;5118;429;113;216;92;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;3;10192;100;24;24;0;1;99,99;8979;1212;373;477;275;87;85;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;4;7991;100;24;24;0;19;99,76;6848;1124;559;363;165;37;37;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning Breivikatunnelen;13602;100;24;24;0;83;99,39;11966;1553;672;579;257;45;45;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt i retning RITØ;13506;100;24;24;0;2;99,99;12156;1348;418;551;289;90;88;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-28T00:00+02:00;2022-10-29T00:00+02:00;28.10.2022;Totalt;27108;100;24;24;0;85;99,69;24122;2901;1090;1130;546;135;133;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;1;1758;100;24;24;0;0;100;1723;35;8;17;10;0;0;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;2;3696;100;24;24;0;0;100;3607;89;27;38;22;2;2;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;3;5504;100;24;24;0;0;100;5179;325;107;86;111;21;19;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;4;3623;100;24;24;0;0;100;3333;290;131;70;81;8;8;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning Breivikatunnelen;7319;100;24;24;0;0;100;6940;379;158;108;103;10;10;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt i retning RITØ;7262;100;24;24;0;0;100;6902;360;115;103;121;21;19;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-29T00:00+02:00;2022-10-30T00:00+02:00;29.10.2022;Totalt;14581;100;24;24;0;0;100;13842;739;273;211;224;31;29;2
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;1;1193;100;25;25;0;0;100;1174;19;4;13;1;1;1;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;2;2447;100;25;25;0;0;100;2391;56;26;19;8;3;3;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;3;4813;100;25;25;0;0;100;4529;284;81;76;100;27;27;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;4;3248;100;25;25;0;0;100;2994;254;92;65;88;9;8;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning Breivikatunnelen;5695;100;25;25;0;0;100;5385;310;118;84;96;12;11;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt i retning RITØ;6006;100;25;25;0;0;100;5703;303;85;89;101;28;28;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-30T00:00+02:00;2022-10-31T00:00+01:00;30.10.2022;Totalt;11701;100;25;25;0;0;100;11088;613;203;173;197;40;39;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;1;3300;100;24;24;0;0;100;3188;112;46;46;9;11;10;1
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;2;5813;100;24;24;0;0;100;5344;469;145;226;85;13;13;0
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;3;10726;100;24;24;0;10;99,91;9328;1388;449;544;279;116;111;5
55092V1125799;Breivika;EV8 S2D1 m207;2022-10-31T00:00+01:00;2022-11-01T00:00+01:00;31.10.2022;4;7595;100;24;24;0;1;99,99;6479;1115;574;350;145;46;43;3
